replicate,rows,unique_groups,top1_hit_rate,mean_regret,median_regret
42,116,61,0.5172413793103449,0.21379310344827587,0.0
43,121,53,0.5537190082644629,0.2528925619834711,0.0
44,126,53,0.46825396825396826,0.23015873015873017,0.2
45,121,59,0.5454545454545454,0.22644628099173553,0.0
46,119,61,0.5546218487394958,0.2218487394957983,0.0
47,116,60,0.5172413793103449,0.21379310344827587,0.0
48,118,58,0.4406779661016949,0.2932203389830508,0.2
49,120,53,0.43333333333333335,0.2783333333333334,0.2
50,121,54,0.4628099173553719,0.2545454545454546,0.2
51,121,55,0.48760330578512395,0.228099173553719,0.2
52,128,55,0.4296875,0.246875,0.2
53,115,56,0.591304347826087,0.19130434782608696,0.0
54,121,58,0.4462809917355372,0.30743801652892566,0.2
55,120,65,0.5083333333333333,0.23166666666666672,0.0
56,116,56,0.47413793103448276,0.2551724137931034,0.2
57,121,55,0.45454545454545453,0.24132231404958682,0.2
58,123,65,0.4634146341463415,0.23089430894308943,0.2
59,119,59,0.47058823529411764,0.26386554621848735,0.2
60,121,59,0.4214876033057851,0.2776859504132232,0.2
61,118,58,0.4830508474576271,0.23898305084745763,0.2
62,128,61,0.546875,0.24531250000000002,0.0
63,124,62,0.5,0.25806451612903225,0.1
64,123,61,0.43902439024390244,0.2650406504065041,0.2
65,126,55,0.3968253968253968,0.26825396825396824,0.2
66,112,54,0.45535714285714285,0.2928571428571428,0.2
67,123,53,0.4715447154471545,0.2650406504065041,0.2
68,127,53,0.5590551181102362,0.184251968503937,0.0
69,123,55,0.4146341463414634,0.2747967479674797,0.2
70,120,53,0.45,0.26166666666666666,0.2
71,124,60,0.5403225806451613,0.20967741935483872,0.0
72,116,63,0.4482758620689655,0.2362068965517242,0.2
73,115,53,0.4608695652173913,0.248695652173913,0.2
74,118,58,0.4406779661016949,0.28474576271186447,0.2
75,117,55,0.48717948717948717,0.24957264957264957,0.2
76,113,57,0.4778761061946903,0.26548672566371684,0.2
77,111,58,0.5495495495495496,0.23603603603603607,0.0
